babelnet_id,lemma,sense_lemma,pos,examples,glosses,categories
bn:00002491n,blanc,albumen,NOUN,She separated the whites from the yolks of several eggs,The white part of an egg; the nutritive and protective gelatinous substance surrounding the yolk consisting mainly of albumin dissolved in water,Biological_matter | Eggs | Storage proteins
bn:00002491n,blanc,ovalbumin,NOUN,She separated the whites from the yolks of several eggs,The white part of an egg; the nutritive and protective gelatinous substance surrounding the yolk consisting mainly of albumin dissolved in water,Biological_matter | Eggs | Storage proteins
bn:00113836a,blanc,white,ADJ,The white hairs of old age,(of hair) having lost its color,
bn:00113836a,blanc,whitened,ADJ,The white hairs of old age,(of hair) having lost its color,
bn:00081052n,blanc,white,NOUN,,The quality or state of the achromatic color of greatest lightness (bearing the least resemblance to black),Articles_with_short_description | Color | Papermaking | Shades_of_gray | Shades_of_white | Webarchive_template_wayback_links
bn:00081052n,blanc,whiteness,NOUN,,The quality or state of the achromatic color of greatest lightness (bearing the least resemblance to black),Articles_with_short_description | Color | Papermaking | Shades_of_gray | Shades_of_white | Webarchive_template_wayback_links
bn:00016824n,blanc,White_race,NOUN,,A light-skinned race,All_Wikipedia_articles_written_in_American_English | All_articles_that_may_have_off-topic_sections | Articles_with_permanently_dead_external_links | Articles_with_short_description | Harv_and_Sfn_template_errors | Latin_American_caste_system | People_of_European_descent | Race_(human_categorization) | Skin_pigmentation | Webarchive_template_archiveis_links | White_(human_racial_classification)
bn:00016824n,blanc,White_people,NOUN,,A light-skinned race,All_Wikipedia_articles_written_in_American_English | All_articles_that_may_have_off-topic_sections | Articles_with_permanently_dead_external_links | Articles_with_short_description | Harv_and_Sfn_template_errors | Latin_American_caste_system | People_of_European_descent | Race_(human_categorization) | Skin_pigmentation | Webarchive_template_archiveis_links | White_(human_racial_classification)
bn:00016824n,blanc,Caucasoid_race,NOUN,,A light-skinned race,All_Wikipedia_articles_written_in_American_English | All_articles_that_may_have_off-topic_sections | Articles_with_permanently_dead_external_links | Articles_with_short_description | Harv_and_Sfn_template_errors | Latin_American_caste_system | People_of_European_descent | Race_(human_categorization) | Skin_pigmentation | Webarchive_template_archiveis_links | White_(human_racial_classification)
bn:00016824n,blanc,Caucasian_race,NOUN,,A light-skinned race,All_Wikipedia_articles_written_in_American_English | All_articles_that_may_have_off-topic_sections | Articles_with_permanently_dead_external_links | Articles_with_short_description | Harv_and_Sfn_template_errors | Latin_American_caste_system | People_of_European_descent | Race_(human_categorization) | Skin_pigmentation | Webarchive_template_archiveis_links | White_(human_racial_classification)
bn:00011110n,blanc,space,NOUN,He said the space is the most important character in the alphabet,A blank character used to separate successive words in writing or printing,Control_characters | Typography | Whitespace | Writing
bn:00011110n,blanc,blank,NOUN,He said the space is the most important character in the alphabet,A blank character used to separate successive words in writing or printing,Control_characters | Typography | Whitespace | Writing
bn:00016822n,blanc,White,NOUN,,A member of the Caucasoid race | A person of European descent with a light-skinned or pale complexion,All_articles_to_be_merged | Articles_with_short_description | Biological_anthropology | Historical_definitions_of_race | Pages_using_multiple_image_with_auto_scaled_images | Pseudoscience | Use_mdy_dates_from_May_2016 | Webarchive_template_archiveis_links
bn:00016822n,blanc,White_person,NOUN,,A member of the Caucasoid race | A person of European descent with a light-skinned or pale complexion,All_articles_to_be_merged | Articles_with_short_description | Biological_anthropology | Historical_definitions_of_race | Pages_using_multiple_image_with_auto_scaled_images | Pseudoscience | Use_mdy_dates_from_May_2016 | Webarchive_template_archiveis_links
bn:00016822n,blanc,Caucasian,NOUN,,A member of the Caucasoid race | A person of European descent with a light-skinned or pale complexion,All_articles_to_be_merged | Articles_with_short_description | Biological_anthropology | Historical_definitions_of_race | Pages_using_multiple_image_with_auto_scaled_images | Pseudoscience | Use_mdy_dates_from_May_2016 | Webarchive_template_archiveis_links
bn:00011117n,blanc,space,NOUN,Write your name in the space provided,A blank area,Control_characters | Typography | Whitespace | Writing
bn:00011117n,blanc,blank_space,NOUN,Write your name in the space provided,A blank area,Control_characters | Typography | Whitespace | Writing
bn:00011117n,blanc,place,NOUN,Write your name in the space provided,A blank area,Control_characters | Typography | Whitespace | Writing
bn:00011113n,blanc,blank,NOUN,,A cartridge containing an explosive charge but no bullet,Ammunition | Blank_cartridges | Shotgun_shells
bn:00011113n,blanc,dummy,NOUN,,A cartridge containing an explosive charge but no bullet,Ammunition | Blank_cartridges | Shotgun_shells
bn:00011113n,blanc,blank_shell,NOUN,,A cartridge containing an explosive charge but no bullet,Ammunition | Blank_cartridges | Shotgun_shells
bn:00063939n,blanc,powdery_mildew,NOUN,,Any of various fungi of the genus Erysiphe producing powdery conidia on the host surface,Articles_with_short_description | Erysiphales | Fungal_plant_pathogens_and_diseases
bn:00113830a,blanc,white,ADJ,A bride's white dress | As white as fresh snow,Being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light,
bn:00113837a,blanc,white,ADJ,White nights,Of summer nights in northern latitudes where the sun barely sets,
bn:00110832a,blanc,white,ADJ,A white Christmas | The white hills of a northern winter,Marked by the presence of snow,
bn:00110832a,blanc,snowy,ADJ,A white Christmas | The white hills of a northern winter,Marked by the presence of snow,
bn:00105990a,blanc,white,ADJ,A lily-white movement which would expel Negroes from the organization | Under segregation there were even white restrooms and white drinking fountains,Restricted to whites only,
bn:00105990a,blanc,lily-white,ADJ,A lily-white movement which would expel Negroes from the organization | Under segregation there were even white restrooms and white drinking fountains,Restricted to whites only,
bn:00011100n,blanc,blanc,NOUN,,"A white sauce of fat, broth, and vegetables (used especially with braised meat)",Butter | French_sauces
bn:00113831a,blanc,white,ADJ,Voting patterns within the white population,Of or belonging to a racial group having light skin coloration,
bn:00098524a,blanc,blank,ADJ,A clean page | Blank pages | Fill in the blank spaces | Wide white margins,(of a surface) not written or printed on,
bn:00098524a,blanc,clean,ADJ,A clean page | Blank pages | Fill in the blank spaces | Wide white margins,(of a surface) not written or printed on,
bn:00098524a,blanc,white,ADJ,A clean page | Blank pages | Fill in the blank spaces | Wide white margins,(of a surface) not written or printed on,
bn:00027709n,hypocrisie,hypocrite,NOUN,,A person who professes beliefs and opinions that he or she does not hold in order to conceal his or her real feelings or motives,
bn:00027709n,hypocrisie,dissembler,NOUN,,A person who professes beliefs and opinions that he or she does not hold in order to conceal his or her real feelings or motives,
bn:00027709n,hypocrisie,dissimulator,NOUN,,A person who professes beliefs and opinions that he or she does not hold in order to conceal his or her real feelings or motives,
bn:00027709n,hypocrisie,phony,NOUN,,A person who professes beliefs and opinions that he or she does not hold in order to conceal his or her real feelings or motives,
bn:00027709n,hypocrisie,phoney,NOUN,,A person who professes beliefs and opinions that he or she does not hold in order to conceal his or her real feelings or motives,
bn:00027709n,hypocrisie,pretender,NOUN,,A person who professes beliefs and opinions that he or she does not hold in order to conceal his or her real feelings or motives,
bn:00045587n,hypocrisie,hypocrisy,NOUN,,An expression of agreement that is not supported by real conviction,
bn:00045587n,hypocrisie,lip_service,NOUN,,An expression of agreement that is not supported by real conviction,
bn:00045588n,hypocrisie,hypocrisy,NOUN,,Insincerity by virtue of pretending to have qualities or beliefs that you do not really have,13th-century_neologisms | Articles_with_short_description | Hypocrisy
bn:00021199n,peuple,commonalty,NOUN,,A class composed of persons lacking clerical or noble rank,
bn:00021199n,peuple,commonality,NOUN,,A class composed of persons lacking clerical or noble rank,
bn:00021199n,peuple,commons,NOUN,,A class composed of persons lacking clerical or noble rank,
bn:00044382n,peuple,multitude,NOUN,Power to the people | Separate the warriors from the mass,The common people generally,English_phrases | Greek_words_and_phrases | Social_classes
bn:00044382n,peuple,masses,NOUN,Power to the people | Separate the warriors from the mass,The common people generally,English_phrases | Greek_words_and_phrases | Social_classes
